File,Angle,Length, Depth,Layer
data_09,53.6277,10.7436,-151.855,L2
data_09,-78.7815,8.55785,-184.439,L2
data_09,-45.8218,17.0488,-206.195,L2
data_09,-83.206,17.8042,-213.659,L2
data_09,-14.9342,3.28959,-263.372,L3
data_09,-31.4126,4.22502,-257.375,L3
data_09,81.1456,2.27824,-253.914,L3
data_09,-84.3171,4.46406,-266.26,L3
data_09,-49.8076,5.65388,-263.248,L3
data_09,-68.1048,6.99159,-272.186,L3
data_09,-39.2558,3.40675,-267.862,L3
data_09,61.4881,8.16253,-227.36,L2
data_09,-76.6379,3.50492,-237.065,L2
data_09,87.9547,3.37642,-230.702,L2
data_09,78.1913,5.11694,-231.296,L2
data_09,25.1247,3.77407,-241.601,L3
data_09,-75.9319,36.3887,-279.679,L3
data_09,-79.725,38.1637,-165.764,L2
data_09,-77.2526,13.221,-143.058,L2
data_09,-68.4962,41.8706,-166.795,L2
data_09,-85.2609,6.68869,-148.588,L2
data_09,-64.2153,10.7183,-139.988,L2
data_09,-75.269,8.45014,-157.058,L2
data_09,-82.37,1.60104,-150.725,L2
data_09,-67.0686,10.6289,-148.059,L2
data_09,-84.5975,22.4007,-161.246,L2
data_09,78.6017,5.87212,-126.495,L1
data_09,81.1141,10.4926,-121.99,L1
data_09,-6.3532,8.41578,-140.346,L2
data_09,-67.4605,5.16592,-150.19,L2
data_09,87.7892,4.65221,-141.144,L2
data_09,75.9107,9.63394,-131.677,L2
data_09,79.0168,3.05375,-137.768,L2
data_09,-84.8652,13.6611,-175.581,L2
data_09,29.3458,6.8883,-159.953,L2
data_09,80.5749,7.83073,-129.689,L2
data_09,-58.5564,2.60065,-155.101,L2
data_09,-76.3865,25.1111,-176.149,L2
data_09,-55.4506,6.24779,-138.576,L2
data_09,40.5202,1.8282,-133.168,L2
data_09,66.4105,1.2744,-144.367,L2
data_09,-85.0211,16.7705,-191.151,L2
data_09,-75.2412,10.7816,-235.679,L2
data_09,-14.199,2.28522,-225.865,L2
data_09,-53.908,4.12276,-222.031,L2
data_09,53.6624,9.72232,-162.182,L2
data_09,62.3512,22.3798,-150.927,L2
data_09,-44.8061,13.1871,-187.761,L2
data_10,62.6951,13.6146,-429.531,L5b
data_10,-59.1672,7.93785,-445.852,L5b
data_10,68.4634,7.65323,-348.157,L5a
data_10,60.5739,4.82214,-341.738,L5a
data_10,48.0401,8.70606,-339.775,L5a
data_10,-54.5126,3.66843,-359.987,L5a
data_10,77.2459,33.7549,-325.524,L5a
data_10,-69.307,14.3443,-376.782,L5a
data_10,49.7443,3.31994,-363.462,L5a
data_10,-47.4778,14.42,-366.603,L5a
data_10,19.471,1.00331,-401.104,L5a
data_10,-66.1564,35.3158,-440.713,L5b
data_10,-63.059,1.66388,-412.423,L5b
data_10,-61.2381,4.34366,-411.03,L5b
data_10,31.7045,3.13816,-417.692,L5b
data_10,-26.9973,1.4133,-450.559,L5b
data_10,-58.1867,1.23135,-450.913,L5b
data_10,62.0761,6.32758,-435.671,L5b
data_10,-56.9956,2.54956,-456.853,L5b
data_10,-15.0039,3.03547,-455.557,L5b
data_10,49.2975,3.6696,-450.669,L5b
data_10,29.4782,1.88256,-454.863,L5b
data_10,40.8379,3.81265,-453.592,L5b
data_10,18.6499,1.35364,-455.342,L5b
data_10,39.1377,1.17512,-444.161,L5b
data_10,74.8172,4.27377,-435.35,L5b
data_10,76.1901,6.663,-433.07,L5b
data_10,37.2706,1.73155,-477.813,L5b
data_10,-70.2228,1.82691,-480.2,L5b
data_10,-55.0466,1.44077,-458.084,L5b
data_10,58.3771,13.6023,-442.003,L5b
data_10,-20.7044,5.06498,-481.072,L5b
data_10,-65.2559,5.23554,-483.895,L5b
data_10,-21.3165,13.0429,-480.643,L5b
data_10,37.091,3.19004,-455.094,L5b
data_10,-3.76119,1.00899,-456.432,L5b
data_10,-44.1546,1.09795,-451.801,L5b
data_10,-26.1317,4.04879,-452.714,L5b
data_10,-56.5515,5.77436,-458.191,L5b
data_10,75.2249,1.72261,-452.516,L5b
data_10,-17.3982,4.92112,-465.729,L5b
data_10,12.2103,1.03,-464.589,L5b
data_10,-46.5526,32.1808,-474.837,L5b
data_10,-46.2169,3.23206,-451.669,L5b
data_10,58.0733,6.40393,-445.62,L5b
data_10,-65.4141,6.62999,-457.213,L5b
data_10,69.7075,56.2497,-355.438,L5a
data_10,70.6211,7.74518,-398.109,L5a
data_10,48.006,2.20684,-410.526,L5b
data_10,-72.5053,6.31341,-417.787,L5b
data_10,-47.2624,13.498,-399.033,L5a
data_10,80.1815,17.2366,-374.15,L5a
data_10,-53.5014,20.336,-445.458,L5b
data_10,-29.9136,7.06064,-427.113,L5b
data_10,71.7635,33.6391,-394.44,L5a
data_10,55.3601,3.33221,-450.033,L5b
data_10,-51.3604,12.0139,-460.063,L5b
data_10,-65.9362,3.43799,-435.799,L5b
data_10,-59.2488,16.7355,-445.354,L5b
data_10,84.2759,56.9595,-374.284,L5a
data_10,-63.0561,7.39015,-448.41,L5b
data_10,-25.4029,9.86702,-445.411,L5b
data_10,-50.5117,9.28062,-433.662,L5b
data_10,-59.3244,26.8002,-426.769,L5b
data_10,66.4222,4.86346,-396.941,L5a
data_10,65.5698,12.3754,-375.91,L5a
data_10,-66.876,2.14941,-387.982,L5a
data_10,81.842,20.7651,-359.008,L5a
data_10,62.9877,4.02951,-433.27,L5b
data_10,-72.3303,11.8497,-446.904,L5b
data_10,-79.6263,2.55047,-446.023,L5b
data_10,51.1991,5.56348,-440.505,L5b
data_10,-69.3696,2.2568,-476.686,L5b
data_10,-7.7006,4.17771,-478.197,L5b
data_10,-62.0832,3.61751,-480.751,L5b
data_10,44.5664,19.6406,-462.328,L5b
data_10,-46.0743,4.59714,-479.086,L5b
data_10,-44.4147,27.496,-492.089,L5b
data_10,-40.1021,15.6199,-486.776,L5b
data_10,-52.6021,3.14155,-487.422,L5b
data_10,58.0133,9.45917,-465.973,L5b
data_10,-54.5795,24.5696,-491.324,L5b
data_10,64.3764,9.57564,-466.284,L5b
data_10,-58.8198,14.6522,-465.169,L5b
data_10,69.0879,5.2688,-450.402,L5b
data_10,22.5113,2.21418,-456.01,L5b
data_10,41.9361,10.7025,-455.951,L5b
data_10,75.9055,18.9455,-447.947,L5b
data_10,33.9793,4.94678,-463.22,L5b
data_10,1.53844,2.23292,-470.475,L5b
data_10,-51.5273,1.10487,-471.114,L5b
data_10,-29.4408,6.03464,-467.205,L5b
data_10,-41.0565,7.62834,-433.427,L5b
data_10,-61.0244,9.92454,-416.153,L5b
data_10,-27.9139,24.1895,-410.349,L5b
data_10,7.26075,1.07802,-402.352,L5a
data_10,-56.1777,16.1708,-414.231,L5b
data_10,-41.8791,14.7676,-431.363,L5b
data_10,-62.7638,3.72123,-434.276,L5b
data_10,-71.104,4.96395,-444.346,L5b
data_10,66.8635,3.18113,-435.46,L5b
data_10,73.4113,5.11153,-430.754,L5b
data_10,66.9714,24.097,-415.182,L5b
data_10,-53.9113,6.14542,-480.506,L5b
data_10,81.6416,2.49142,-473.802,L5b
data_10,-21.0997,1.34819,-485.482,L5b
data_10,-64.6786,5.17022,-489.487,L5b
data_10,33.0142,2.40131,-462.881,L5b
data_10,38.959,4.89853,-436.458,L5b
data_10,-58.1304,7.40293,-444.314,L5b
data_10,40.5737,1.46945,-448.421,L5b
data_10,-69.421,1.09842,-450.111,L5b
data_10,-26.6594,1.01366,-445.361,L5b
data_10,78.4714,10.2284,-422.263,L5b
data_10,75.0777,2.54804,-428.214,L5b
data_10,81.1793,3.2056,-429.494,L5b
data_10,-65.8891,4.8361,-419.549,L5b
data_10,46.1008,3.26889,-403.03,L5a
data_10,64.8222,5.93166,-400.183,L5a
data_10,79.3652,21.7581,-430.438,L5b
data_10,-56.9728,26.642,-479.15,L5b
data_10,75.2746,12.1921,-472.83,L5b
data_10,30.9924,3.62535,-482.649,L5b
data_10,73.631,37.3709,-376.985,L5a
data_10,55.6197,1.44739,-399.516,L5a
data_10,-68.2464,3.29214,-403.335,L5a
data_10,-47.9983,12.7562,-419.781,L5b
data_10,-56.0016,11.9916,-430.524,L5b
data_10,-65.2201,6.64456,-405.063,L5b
data_10,-73.91,3.59426,-400.621,L5a
data_10,70.8112,2.99126,-394.886,L5a
data_10,74.1782,14.4171,-398.042,L5a
data_10,-18.635,1.01286,-413.49,L5b
data_10,64.661,16.2294,-410.589,L5b
data_10,29.8606,28.033,-413.181,L5b
data_10,-68.086,4.13784,-428.243,L5b
data_10,-58.7554,1.96522,-426.136,L5b
data_10,38.6027,9.94831,-464.884,L5b
data_10,-65.4637,11.0877,-478.293,L5b
data_10,-60.9335,7.99584,-442.373,L5b
data_10,-54.9941,7.75162,-443.03,L5b
data_10,-53.4633,1.21835,-438.509,L5b
data_10,61.4906,6.62296,-418.402,L5b
data_10,-59.251,20.2504,-474.566,L5b
data_10,54.1377,3.56728,-482.91,L5b
data_10,-73.6647,1.15942,-486.203,L5b
data_10,64.0214,2.76327,-475.849,L5b
data_10,-70.5567,6.05545,-481.691,L5b
data_10,-63.7696,9.303,-445.646,L5b
data_10,71.7754,17.9275,-381.309,L5a
data_10,84.322,2.5607,-346.588,L5a
data_10,27.7076,10.2857,-377.441,L5a
data_10,-1.58338,1.03482,-384.78,L5a
data_10,57.3855,4.77094,-381.575,L5a
data_10,-8.92177,3.0527,-359.598,L5a
data_10,67.1515,4.08625,-352.705,L5a
data_10,66.6313,14.0695,-329.224,L5a
data_10,-65.7895,3.04752,-343.604,L5a
data_10,68.4758,12.6292,-317.034,L5a
data_10,-60.9478,4.12823,-328.338,L5a
data_10,65.76,5.65932,-320.786,L5a
data_10,-70.2563,9.06558,-338.914,L5a
data_10,-74.2655,9.57729,-345.984,L5a
data_10,-72.3421,44.4404,-376.279,L5a
data_10,-0.644965,1.00995,-332.675,L5a
data_10,-59.9338,22.8866,-361.425,L5a
data_10,40.6229,3.07989,-342.548,L5a
data_10,-58.3395,8.32362,-336.942,L5a
data_10,2.85217,1.02469,-323.359,L5a
data_10,-80.0085,1.37695,-320.07,L5a
data_10,65.6132,1.9087,-301.755,L5a
data_10,64.4752,9.1505,-295.995,L5a
data_10,72.6278,1.80782,-382.173,L5a
data_10,69.6366,1.46024,-397.794,L5a
data_10,-69.6136,1.4587,-406.529,L5b
data_10,52.729,8.91155,-407.248,L5b
data_10,-52.8739,3.8873,-415.835,L5b
data_10,-52.4457,8.82985,-415.414,L5b
data_10,78.0305,2.86437,-397.221,L5a
data_10,-44.3196,5.989,-402.903,L5a
data_10,85.6324,2.19818,-397.322,L5a
data_10,22.3938,1.00322,-397.413,L5a
data_10,59.8979,2.49796,-395.239,L5a
data_10,-66.3655,23.8365,-427.432,L5b
data_10,61.6039,1.65825,-495.462,L5b
data_10,65.9862,28.8568,-473.76,L5b
data_10,-54.328,12.6778,-511.12,L5b
data_10,-47.7075,4.91127,-535.964,L6
data_10,-43.1635,13.0056,-552.554,L6
data_10,-3.04948,1.28536,-560.048,L6
data_10,37.1136,13.019,-554.086,L6
data_10,-15.3352,6.28335,-565.069,L6
data_10,27.4894,7.63806,-569.859,L6
data_10,36.5075,8.22612,-568.637,L6
data_10,-28.9562,47.9076,-582.933,L6
data_10,-65.9,1.15565,-544.75,L6
data_10,-66.0866,1.87874,-516.504,L5b
data_10,42.2562,12.4198,-508.754,L5b
data_10,51.876,17.4533,-482.389,L5b
data_10,70.6506,42.3708,-366.43,L5a
data_10,70.8644,7.50776,-395.014,L5a
data_10,-58.0731,2.88761,-408.132,L5b
data_10,-9.98948,2.0673,-373.522,L5a
data_10,56.9016,31.5989,-350.158,L5a
data_10,-49.5585,2.31567,-394.612,L5a
data_10,49.8669,10.7117,-386.892,L5a
data_10,83.556,7.95077,-395.238,L5a
data_10,31.7196,22.9672,-282.195,L5a
data_10,76.6546,1.22109,-239.154,L3
data_10,-69.4027,3.81465,-241.415,L3
data_10,67.8289,1.56465,-236.903,L3
data_10,-40.4843,21.5884,-255.628,L3
data_10,15.1861,6.39508,-244.298,L3
data_10,74.6034,4.91471,-240.921,L3
data_10,56.0461,2.13481,-280.21,L3
data_10,-59.6545,1.81624,-291.736,L5a
data_10,67.8692,7.41806,-280.479,L3
data_10,25.8196,10.1111,-277.498,L3
data_10,78.8773,6.83819,-281.919,L5a
data_10,-28.0402,1.24152,-283.042,L5a
data_10,67.3209,5.44271,-277.957,L3
data_10,-74.3587,3.74418,-296.704,L5a
data_10,-83.0358,2.73715,-328.92,L5a
data_10,68.4819,7.22986,-322.464,L5a
data_10,-43.3921,11.3333,-363.804,L5a
data_10,-74.5721,1.23804,-306.765,L5a
data_10,76.0299,24.4216,-282.805,L5a
data_10,66.5225,3.94602,-325.242,L5a
data_10,70.6428,3.14254,-328.676,L5a
data_10,68.5786,2.97596,-292.339,L5a
data_10,-71.7097,5.27782,-299.68,L5a
data_10,9.28484,7.00989,-277.411,L3
data_10,34.0876,4.07622,-266.581,L3
data_10,52.7211,27.2449,-252.058,L3
data_10,-63.2983,17.6196,-428.512,L5b
data_10,24.8017,1.18707,-414.81,L5b
data_10,-70.2606,13.8622,-401.028,L5a
data_10,61.5593,4.46992,-385.941,L5a
data_10,67.8888,11.3742,-369.355,L5a
data_10,-70.364,1.82433,-380.028,L5a
data_10,-60.6929,10.5281,-343.998,L5a
data_10,-21.829,3.2278,-270.214,L3
data_10,57.6538,2.55094,-265.649,L3
data_10,81.1421,7.29962,-260.422,L3
data_10,55.8664,18.797,-293.031,L5a
data_10,70.7089,9.43528,-298.028,L5a
data_10,-65.3043,10.5947,-330.862,L5a
data_10,54.0192,6.73442,-316.076,L5a
data_10,-50.1712,2.45497,-314.05,L5a
data_10,0.912906,1.33469,-309.443,L5a
data_10,71.2982,10.6295,-252.62,L3
data_10,-73.6046,3.31654,-248.112,L3
data_10,73.6658,11.7519,-234.481,L3
data_10,-83.2908,4.64051,-256.008,L3
data_10,60.1011,4.4777,-248.025,L3
data_10,48.3678,2.54086,-262.555,L3
data_10,-76.4987,2.49973,-277.968,L3
data_10,-59.8939,3.61903,-291.19,L5a
data_10,55.9597,3.69344,-331.977,L5a
data_10,26.2411,16.395,-349.007,L5a
data_10,-44.1127,6.74212,-356.988,L5a
data_10,61.5605,8.83822,-417.46,L5b
data_10,-57.5842,8.71306,-430.659,L5b
data_10,-26.0935,1.29862,-419.958,L5b
data_10,65.9611,1.46379,-418.36,L5b
data_10,-1.0394,32.7114,-427.003,L5b
data_10,-72.274,2.13075,-428.846,L5b
data_10,57.8658,9.37796,-470.921,L5b
data_10,47.0909,2.89265,-475.094,L5b
data_10,47.9165,2.25445,-458.174,L5b
data_10,-62.5358,4.07646,-462.448,L5b
data_10,-80.145,37.7674,-470.148,L5b
data_10,81.6117,7.29258,-436.18,L5b
data_10,-43.8695,3.25663,-445.171,L5b
data_10,59.3534,2.01195,-442.096,L5b
data_10,-59.917,8.79293,-456.489,L5b
data_10,71.8737,6.4574,-444.014,L5b
data_10,39.7415,27.5437,-433.311,L5b
data_10,-55.095,3.81728,-447.484,L5b
data_10,-30.9245,11.3924,-474.852,L5b
data_10,-57.6475,5.9275,-475.468,L5b
data_10,-29.6325,1.75117,-470.059,L5b
data_10,-60.712,1.58932,-483.422,L5b
data_10,-15.8555,1.09293,-519.935,L5b
data_10,-70.2878,1.17281,-510.755,L5b
data_10,-8.0054,21.6026,-511.57,L5b
data_10,55.1792,5.35379,-499.05,L5b
data_10,69.8742,2.72904,-483.579,L5b
data_10,40.0914,1.16108,-485.344,L5b
data_10,62.4375,1.30199,-485.57,L5b
data_10,-51.5484,19.0487,-533.271,L6
data_10,28.1933,2.2957,-519.895,L5b
data_10,57.0189,4.14825,-470.822,L5b
data_10,-54.5369,10.5993,-480.996,L5b
data_10,-72.8689,1.71218,-474.278,L5b
data_10,-18.3758,4.65586,-481.144,L5b
data_10,46.3619,21.3019,-468.799,L5b
data_10,55.5206,32.06,-462.142,L5b
data_10,-39.8964,6.31808,-484.008,L5b
data_10,-46.6925,20.8562,-496.63,L5b
data_10,39.9364,8.8652,-454.281,L5b
data_10,28.9443,8.60014,-455.952,L5b
data_10,61.2245,11.2268,-513.933,L5b
data_10,-50.7042,6.12822,-526.5,L6
data_10,-26.6637,1.01355,-497.522,L5b
data_10,36.6543,4.10375,-495.81,L5b
data_10,-63.1477,12.0468,-435.112,L5b
data_10,15.0672,10.1733,-423.702,L5b
data_10,-64.8071,8.1489,-384.678,L5a
data_10,-64.6183,17.927,-392.351,L5a
data_10,67.7267,8.24604,-368.346,L5a
data_10,66.3741,28.3307,-391.595,L5a
data_10,29.7056,3.66275,-404.739,L5b
data_10,37.0217,13.0079,-395.961,L5a
data_10,61.7195,2.61028,-400.122,L5a
data_10,-62.126,4.36822,-407.851,L5b
data_10,53.1164,5.70078,-406.43,L5b
data_10,-62.1934,11.7517,-409.625,L5b
data_10,45.3198,1.22021,-381.189,L5a
data_10,53.1101,7.96747,-377.103,L5a
data_10,52.1192,7.29358,-325.287,L5a
data_10,-67.4666,7.35712,-336.131,L5a
data_10,55.0271,34.9466,-308.96,L5a
data_10,-64.2383,2.13122,-354.913,L5a
data_10,58.1901,2.79934,-351.112,L5a
data_10,63.7975,10.1111,-369.719,L5a
data_10,67.8708,6.38583,-372.299,L5a
data_10,-60.2716,13.9592,-445.625,L5b
data_10,-47.647,16.7773,-450.526,L5b
data_10,-39.5058,2.38553,-441.653,L5b
data_10,78.3927,5.8418,-415.448,L5b
data_10,14.3362,17.243,-509.025,L5b
data_10,45.8164,10.9934,-503.571,L5b
data_10,-65.8862,2.44039,-544.156,L6
data_10,-29.4056,7.11512,-544.766,L6
data_10,-0.877499,1.29943,-542.709,L6
data_10,-59.9663,2.4517,-509.136,L5b
data_10,61.4515,3.07317,-505.073,L5b
data_10,-9.68935,10.0666,-506.176,L5b
data_10,45.5265,8.47009,-500.289,L5b
data_10,-40.402,6.12199,-527.474,L6
data_10,2.43467,11.3306,-540.554,L6
data_10,-58.5999,11.1923,-552.803,L6
data_10,-6.71469,34.354,-547.391,L6
data_10,-48.1426,11.996,-534.824,L6
data_10,-52.7302,2.70047,-528.575,L6
data_10,56.5786,15.2772,-517.176,L5b
data_10,-36.2749,5.36174,-482.53,L5b
data_10,-55.041,6.91567,-472.811,L5b
data_10,63.0919,3.83456,-465.855,L5b
data_10,53.2568,7.88419,-473.751,L5b
data_10,61.169,10.6498,-459.033,L5b
data_10,-62.6399,4.77962,-453.986,L5b
data_10,-30.2345,7.82985,-452.598,L5b
data_10,64.4583,1.68684,-488.06,L5b
data_10,40.3319,16.6674,-518.378,L5b
data_10,-67.5886,10.2906,-535.183,L6
data_10,-54.0946,18.7637,-557.546,L6
data_10,35.517,18.2578,-513.178,L5b
data_10,60.1603,17.0261,-508.036,L5b
data_10,-5.54357,4.06844,-503.499,L5b
data_10,36.5413,4.21611,-505.507,L5b
data_10,-51.928,38.8739,-533.123,L6
data_10,-45.6541,2.12496,-494.096,L5b
data_10,-59.2461,13.4446,-494.925,L5b
data_10,57.0169,2.06745,-484.343,L5b
data_10,70.692,19.7019,-354.45,L5a
data_10,-67.9749,4.46127,-375.42,L5a
data_10,-73.1573,9.01935,-366.812,L5a
data_10,71.7848,3.51307,-355.662,L5a
data_10,-75.3048,5.64884,-372.491,L5a
data_10,72.2453,61.8965,-309.063,L5a
data_10,-3.44569,2.01099,-352.957,L5a
data_10,-80.7277,19.797,-371.9,L5a
data_10,31.699,28.7282,-311.226,L5a
data_10,73.6666,1.65454,-318.343,L5a
data_10,-79.3898,6.65239,-337.168,L5a
data_10,70.5307,3.81834,-286.456,L5a
data_10,80.6275,9.49998,-280.767,L3
data_10,-72.2997,3.84325,-291.3,L5a
data_10,-71.7258,3.23723,-284.552,L5a
data_10,72.5352,7.37235,-266.555,L3
data_10,32.5094,1.66865,-272.467,L3
data_10,17.2012,1.084,-282.662,L5a
data_10,64.8397,4.3668,-303.787,L5a
data_10,-85.7977,1.58843,-312.461,L5a
data_10,11.3358,2.23864,-307.809,L5a
data_10,89.0571,7.50489,-286.734,L5a
data_10,44.2593,1.0875,-293.733,L5a
data_10,-77.5475,2.65863,-338.997,L5a
data_10,-63.483,12.6459,-358.602,L5a
data_10,68.8448,6.61135,-340.439,L5a
data_10,-78.4411,9.10239,-300.299,L5a
data_10,-76.9802,14.5425,-302.861,L5a
data_10,-57.1347,2.75523,-295.092,L5a
data_10,-78.5606,53.4056,-344.009,L5a
data_10,-62.3406,24.9665,-299.317,L5a
data_10,59.833,3.31318,-265.982,L3
data_10,77.2066,18.7339,-250.837,L3
data_10,-68.7556,9.84505,-379.672,L5a
data_10,72.7342,41.7952,-342.157,L5a
data_10,41.2334,2.10832,-345.505,L5a
data_10,79.2236,14.8528,-332.202,L5a
data_10,66.2145,7.86857,-324.89,L5a
data_10,71.1112,4.90635,-327.722,L5a
data_10,-37.9804,2.12733,-333.023,L5a
data_10,58.2186,42.1802,-299.358,L5a
data_10,-74.1811,9.96696,-314.174,L5a
data_10,-85.1377,23.4055,-306.374,L5a
data_10,72.3911,3.39705,-280.191,L3
data_10,-72.7755,7.31702,-332.708,L5a
data_10,-60.2751,19.4807,-347.146,L5a
data_10,53.7741,3.545,-331.801,L5a
data_10,51.8782,4.81085,-444.706,L5b
data_10,-61.837,20.2563,-462.824,L5b
data_10,52.8747,2.96962,-441.494,L5b
data_10,62.1896,5.14396,-423.014,L5b
data_10,59.8511,6.57624,-421.977,L5b
data_10,-63.8326,7.3375,-436.613,L5b
data_10,-58.3962,3.86011,-435.242,L5b
data_10,48.227,4.63837,-429.897,L5b
data_10,58.0395,9.97175,-370.443,L5a
data_10,-77.0012,2.69282,-380.302,L5a
data_10,68.4307,3.14277,-374.954,L5a
data_10,-69.9968,10.6758,-391.754,L5a
data_10,-43.2857,2.63766,-419.304,L5b
data_10,57.0424,44.9698,-387.466,L5a
data_10,-39.7791,1.83334,-433.808,L5b
data_10,-51.0011,48.6317,-454.377,L5b
data_10,-38.2745,4.9276,-386.137,L5a
data_10,78.9957,9.19633,-362.123,L5a
data_10,-57.0299,9.90715,-361.315,L5a
data_10,-80.0461,4.79431,-355.93,L5a
data_10,86.3252,6.51699,-340.376,L5a
data_10,82.5987,16.8509,-319.398,L5a
data_10,70.3408,5.54959,-330.849,L5a
data_10,-45.9054,3.32619,-386.296,L5a
data_10,62.9376,4.31387,-381.313,L5a
data_10,-32.1382,5.09847,-407.199,L5b
data_10,-64.2748,1.32773,-406.288,L5b
data_10,78.339,16.0402,-311.051,L5a
data_10,-75.3922,0.939953,-327.316,L5a
data_10,74.098,6.01363,-320.948,L5a
data_10,77.0201,6.73433,-380.775,L5a
data_10,-65.0243,15.1825,-436.413,L5b
data_10,-65.5562,1.06815,-430.394,L5b
data_10,15.3944,31.1142,-411.795,L5b
data_10,-63.9381,20.4183,-438.371,L5b
data_10,66.517,5.60508,-419.25,L5b
data_10,61.6616,7.4253,-320.876,L5a
data_10,-65.3978,50.5196,-335.876,L5a
data_10,-38.8852,4.15751,-297.366,L5a
data_10,-23.1119,1.04967,-294.194,L5a
data_10,55.0111,1.13977,-249.483,L3
data_10,31.2829,7.13978,-247.678,L3
data_10,-76.8647,6.76586,-258.875,L3
data_10,-65.4943,2.61517,-254.453,L3
data_10,68.9464,16.8503,-219.623,L3
data_10,40.4204,5.32538,-232.085,L3
data_10,-79.3326,2.99548,-237.302,L3
data_10,-22.9922,2.38008,-260.769,L3
data_10,-48.6295,8.29971,-264.934,L3
data_10,64.5718,7.28871,-238.202,L3
data_10,77.874,41.8761,-209.379,L3
data_10,-62.9983,13.9119,-391.061,L5a
data_10,-72.3328,2.29384,-432.195,L5b
data_10,-58.2078,46.6094,-468.065,L5b
data_10,69.935,1.99239,-428.445,L5b
data_10,55.2295,12.8149,-427.544,L5b
data_10,-63.0038,11.0995,-442.503,L5b
data_10,-72.9224,41.0877,-471.391,L5b
data_10,66.2307,16.1761,-395.47,L5a
data_10,64.876,2.73958,-403.3,L5a
data_10,56.6431,1.58142,-354.336,L5a
data_10,-6.5911,4.45176,-355.664,L5a
data_10,-58.6281,31.3536,-427.549,L5b
data_10,34.1595,12.5116,-383.094,L5a
data_10,-69.3792,30.1493,-413.058,L5b
data_10,66.7814,2.06217,-404.955,L5b
data_10,-72.4531,1.88198,-408.391,L5b
data_10,81.4692,2.81841,-383.653,L5a
data_10,70.6095,4.99481,-381.925,L5a
data_10,-50.7941,6.67881,-452.854,L5b
data_10,48.8517,3.41699,-454.543,L5b
data_10,-60.675,6.2082,-460.759,L5b
data_10,35.9331,40.5512,-453.303,L5b
data_10,-77.4925,15.8459,-486.093,L5b
data_10,-51.8093,5.65863,-483.128,L5b
data_10,48.3252,12.405,-460.356,L5b
data_10,2.19525,3.13382,-467.919,L5b
data_10,-70.3666,1.73641,-474.351,L5b
data_10,37.9563,10.0878,-561.355,L6
data_10,47.7444,17.5952,-555.2,L6
data_10,-43.4748,9.85297,-571.179,L6
data_10,2.07375,2.05565,-563.912,L6
data_10,-37.431,1.03031,-565.047,L6
data_10,19.3994,13.4529,-523.399,L5b
data_10,59.2597,5.17417,-535.613,L6
data_10,-55.1885,30.552,-560.172,L6
data_10,-46.6534,8.67498,-548.468,L6
data_10,-40.265,12.5302,-549.893,L6
data_10,38.4054,20.2187,-536.757,L6
data_10,-43.6289,8.74356,-550.183,L6
data_10,45.432,7.00486,-504.437,L5b
data_10,-47.5104,6.33332,-515.139,L5b
data_10,-53.7902,13.8087,-519.672,L5b
data_10,51.4056,9.76696,-464.494,L5b
data_10,-44.9699,7.31412,-474.615,L5b
data_10,-43.0447,2.52232,-488.139,L5b
data_10,-63.3226,13.24,-496.644,L5b
data_10,-61.2072,40.262,-517.445,L5b
data_10,-51.9282,6.97453,-484.177,L5b
data_10,52.8011,51.4873,-401.074,L5a
data_10,-73.2944,13.3226,-447.789,L5b
data_10,31.381,1.16921,-440.393,L5b
data_10,-52.2809,3.44957,-468.615,L5b
data_10,55.0471,13.3429,-452.861,L5b
data_10,65.8388,7.29104,-464.003,L5b
data_10,44.9211,4.19812,-451.395,L5b
data_10,-69.397,3.70031,-456.932,L5b
data_10,29.0949,9.64248,-475.271,L5b
data_10,-60.4868,10.9555,-488.152,L5b
data_10,-51.7996,7.06226,-484.756,L5b
data_10,33.9026,6.24893,-456.437,L5b
data_10,61.6568,9.00136,-421.329,L5b
data_10,59.9389,3.79784,-414.423,L5b
data_10,59.4141,4.21853,-413.962,L5b
data_10,21.2707,5.98866,-452.296,L5b
data_10,-77.7382,27.5002,-489.672,L5b
data_10,-16.2663,2.40725,-464.208,L5b
data_10,-48.475,2.34616,-461.764,L5b
data_10,28.5207,3.22682,-446.977,L5b
data_10,63.4139,14.8518,-363.988,L5a
data_10,16.1616,1.50937,-367.831,L5a
data_10,58.0782,16.9048,-355.46,L5a
data_10,49.7133,8.1135,-386.941,L5a
data_10,-53.3042,27.3187,-410.848,L5b
data_10,46.6431,1.42237,-381.582,L5a
data_10,63.3401,4.46177,-378.906,L5a
data_10,70.6487,7.72768,-379.424,L5a
data_10,33.3444,1.04422,-415.586,L5b
data_10,64.0142,20.2109,-395.706,L5a
data_10,77.316,4.74388,-323.153,L5a
data_10,69.9337,19.8612,-309.998,L5a
data_10,-70.6648,44.1659,-409.484,L5b
data_10,-65.9734,3.59489,-372.969,L5a
data_10,-69.1552,13.7407,-328.429,L5a
data_10,-45.4636,1.36191,-314.635,L5a
data_10,-79.9943,7.06261,-319.539,L5a
data_10,-80.8102,11.5883,-323.836,L5a
data_10,-88.8999,8.05434,-340.832,L5a
data_10,69.015,17.4025,-325.037,L5a
data_10,-73.2195,19.7174,-398.349,L5a
data_10,70.7385,2.70229,-373.093,L5a
data_10,82.5835,3.36372,-372.204,L5a
